"日期",用户注册来源,订单来源,业务类别,订单地区,投诉原因,新增订单量,实际服务订单量,待服务订单量,取消订单量,被拒订单量,待服务订单已消耗天数,好评订单量,被投诉订单量,新增订单数量级别,半月分组,年,中国分组,到今天的差额（天）,hours
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,深圳,服务者原因,25090.0,16464.0,5994.0,1498.0,1134.0,1.0,11732.0,450.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,深圳,其他,19654.0,19307.0,232.0,71.0,44.0,5.0,9762.0,748.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,武汉,服务者原因,28969.0,18385.0,7540.0,1825.0,1219.0,5.0,14221.0,258.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,武汉,其他,17235.0,13092.0,3047.0,653.0,443.0,4.0,9544.0,126.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,武汉,无服务,22353.0,22123.0,173.0,42.0,15.0,4.0,14642.0,227.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月6日,微信朋友圈H5页面,微信公众号,洗衣,武汉,无服务,29692.0,20729.0,5796.0,1412.0,1755.0,4.0,14987.0,284.0,其他分组,未分组,不合格,未分组项,422.0,0.0
2014年10月7日,UC浏览器引流,Android APP,按摩,长沙,其他,11162.0,10042.0,823.0,125.0,172.0,5.0,5232.0,339.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,Android APP,按摩,成都,服务者原因,11746.0,8429.0,2462.0,610.0,245.0,7.0,5576.0,282.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,Android APP,按摩,上海,其他,20030.0,18045.0,1375.0,299.0,311.0,10.0,10837.0,545.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,Android APP,按摩,武汉,无服务,24204.0,23646.0,417.0,85.0,56.0,1.0,13107.0,743.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,Android APP,按摩,武汉,无服务,25345.0,24841.0,381.0,73.0,50.0,6.0,13441.0,1031.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,Android APP,保洁,上海,其他,14039.0,11642.0,1845.0,227.0,325.0,2.0,6158.0,440.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,Android APP,洗衣,杭州,其他,16161.0,15269.0,551.0,189.0,152.0,1.0,10948.0,256.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,Android APP,洗衣,武汉,无服务,16138.0,12660.0,2118.0,625.0,735.0,8.0,8816.0,343.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,iOS APP,按摩,长沙,服务者原因,20021.0,16533.0,2779.0,511.0,198.0,6.0,11557.0,491.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,iOS APP,按摩,深圳,无服务,18665.0,14276.0,3507.0,301.0,581.0,7.0,8923.0,201.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,iOS APP,洗衣,长沙,无服务,17151.0,12143.0,3163.0,1079.0,766.0,6.0,9168.0,266.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,iOS APP,洗衣,深圳,无服务,29958.0,29515.0,333.0,52.0,58.0,2.0,22359.0,322.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,iOS APP,洗衣,武汉,其他,21586.0,17714.0,3008.0,336.0,528.0,9.0,13380.0,205.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,微信公众号,保洁,北京,其他,18334.0,16584.0,1092.0,473.0,185.0,8.0,10791.0,180.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,UC浏览器引流,微信公众号,保洁,北京,其他,26515.0,17598.0,7066.0,1433.0,418.0,8.0,13626.0,220.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,按摩,长沙,服务者原因,12427.0,8967.0,2473.0,382.0,605.0,8.0,4486.0,148.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,按摩,广州,其他,23119.0,22976.0,97.0,34.0,12.0,3.0,18117.0,153.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,按摩,杭州,服务者原因,29637.0,28066.0,1093.0,144.0,334.0,5.0,19589.0,320.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,按摩,杭州,其他,29150.0,18040.0,8166.0,1587.0,1357.0,3.0,12004.0,351.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,按摩,深圳,服务者原因,19515.0,16903.0,1615.0,784.0,213.0,3.0,8975.0,703.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,按摩,武汉,其他,18024.0,13997.0,2785.0,984.0,258.0,8.0,7567.0,199.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,按摩,武汉,无服务,29427.0,25662.0,2453.0,465.0,847.0,4.0,12842.0,789.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,保洁,北京,服务者原因,23074.0,22048.0,756.0,107.0,163.0,8.0,13643.0,778.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,保洁,北京,其他,22616.0,17940.0,3113.0,760.0,803.0,8.0,9999.0,776.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,保洁,上海,服务者原因,23860.0,20586.0,2376.0,533.0,365.0,6.0,15940.0,196.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,保洁,深圳,无服务,22434.0,19378.0,1904.0,667.0,485.0,3.0,10773.0,539.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,保洁,武汉,其他,19677.0,11817.0,4839.0,1536.0,1485.0,2.0,8519.0,111.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,美甲,长沙,无服务,15242.0,10227.0,3812.0,715.0,488.0,6.0,5554.0,422.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,美甲,上海,其他,15607.0,10628.0,3922.0,842.0,215.0,4.0,5315.0,454.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,美甲,武汉,服务者原因,24611.0,15774.0,5775.0,1905.0,1157.0,10.0,11400.0,286.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,美甲,武汉,其他,17114.0,12648.0,3537.0,428.0,501.0,9.0,8334.0,154.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,北京,服务者原因,12040.0,11689.0,267.0,52.0,32.0,5.0,7957.0,298.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,长沙,其他,21990.0,20639.0,1002.0,203.0,146.0,8.0,13667.0,678.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,成都,无服务,21319.0,16440.0,3014.0,663.0,1202.0,9.0,11099.0,175.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,杭州,服务者原因,23788.0,20688.0,2295.0,545.0,260.0,10.0,11977.0,813.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,杭州,服务者原因,28451.0,24347.0,3031.0,760.0,313.0,1.0,15461.0,819.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,杭州,无服务,24492.0,17822.0,4874.0,743.0,1053.0,4.0,13106.0,161.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,上海,服务者原因,21025.0,16262.0,3131.0,743.0,889.0,3.0,8624.0,256.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,上海,其他,25389.0,22112.0,2132.0,639.0,506.0,4.0,16805.0,439.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,上海,无服务,29919.0,19076.0,6559.0,2750.0,1534.0,7.0,10426.0,339.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,武汉,服务者原因,19840.0,16618.0,2352.0,645.0,225.0,9.0,8397.0,736.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,武汉,其他,29396.0,18917.0,7431.0,1459.0,1589.0,10.0,10093.0,674.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,Android APP,洗衣,武汉,无服务,16757.0,14984.0,1206.0,211.0,356.0,10.0,7917.0,541.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,成都,其他,19245.0,12979.0,3981.0,717.0,1568.0,3.0,7395.0,346.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,成都,无服务,18286.0,16213.0,1622.0,166.0,285.0,3.0,8402.0,323.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,广州,服务者原因,16468.0,14329.0,1653.0,274.0,212.0,4.0,10831.0,282.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,杭州,服务者原因,12233.0,8959.0,1985.0,812.0,477.0,7.0,6981.0,193.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,杭州,服务者原因,29207.0,28770.0,343.0,53.0,41.0,5.0,19224.0,838.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,杭州,无服务,20192.0,18464.0,1153.0,295.0,280.0,2.0,14544.0,238.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,上海,服务者原因,29061.0,20614.0,5254.0,1764.0,1429.0,4.0,12501.0,625.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,上海,无服务,26373.0,18611.0,5033.0,1125.0,1604.0,3.0,9663.0,628.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,深圳,其他,11302.0,7303.0,3154.0,535.0,310.0,2.0,4216.0,203.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,深圳,其他,21479.0,17787.0,2311.0,418.0,963.0,10.0,9435.0,828.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,深圳,无服务,11164.0,11055.0,70.0,30.0,9.0,9.0,6383.0,305.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,武汉,服务者原因,14801.0,9160.0,4485.0,707.0,449.0,6.0,6824.0,110.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,按摩,武汉,其他,23672.0,16722.0,5559.0,664.0,727.0,4.0,11704.0,355.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,保洁,杭州,其他,13654.0,11943.0,1206.0,262.0,243.0,10.0,8099.0,235.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,保洁,杭州,无服务,19694.0,18986.0,557.0,118.0,33.0,10.0,10798.0,361.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,保洁,深圳,服务者原因,12455.0,8686.0,2505.0,491.0,773.0,4.0,4752.0,345.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,美甲,长沙,服务者原因,22260.0,15008.0,5506.0,746.0,1000.0,2.0,9156.0,262.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,美甲,深圳,其他,17675.0,12002.0,4000.0,563.0,1110.0,10.0,6758.0,452.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,北京,其他,22678.0,17083.0,3706.0,1202.0,687.0,3.0,9551.0,368.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,北京,无服务,21634.0,17255.0,2936.0,481.0,962.0,10.0,10936.0,395.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,长沙,其他,26929.0,24191.0,1723.0,481.0,534.0,10.0,13312.0,575.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,成都,无服务,13187.0,9682.0,2491.0,569.0,445.0,4.0,6905.0,117.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,广州,服务者原因,19058.0,14971.0,2550.0,1028.0,509.0,6.0,8214.0,531.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,杭州,服务者原因,14667.0,14622.0,28.0,9.0,8.0,5.0,10538.0,256.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,上海,其他,21622.0,17548.0,2586.0,980.0,508.0,6.0,11935.0,216.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,iOS APP,洗衣,武汉,无服务,25432.0,22363.0,2109.0,680.0,280.0,6.0,13541.0,281.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,北京,服务者原因,18708.0,11661.0,4847.0,1433.0,767.0,6.0,6879.0,187.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,广州,服务者原因,25006.0,24627.0,273.0,47.0,59.0,10.0,15903.0,715.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,广州,无服务,14671.0,13967.0,480.0,75.0,149.0,10.0,10693.0,255.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,杭州,服务者原因,11367.0,7659.0,2281.0,728.0,699.0,5.0,5076.0,238.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,杭州,其他,17729.0,11289.0,4308.0,1235.0,897.0,10.0,6692.0,346.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,上海,服务者原因,17225.0,16614.0,461.0,74.0,76.0,3.0,12206.0,346.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,上海,服务者原因,27162.0,18428.0,6047.0,1631.0,1056.0,4.0,11047.0,527.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,按摩,上海,其他,12637.0,9059.0,2149.0,897.0,532.0,3.0,5427.0,290.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,保洁,杭州,无服务,10506.0,9033.0,910.0,370.0,193.0,1.0,4810.0,227.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,保洁,武汉,服务者原因,19285.0,13910.0,4261.0,816.0,298.0,9.0,9143.0,278.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,美甲,上海,无服务,13437.0,10110.0,2185.0,911.0,231.0,2.0,7920.0,164.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,美甲,上海,无服务,18883.0,17842.0,680.0,151.0,210.0,2.0,13985.0,240.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,美甲,深圳,其他,22232.0,21298.0,734.0,95.0,105.0,5.0,13025.0,806.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,北京,服务者原因,24123.0,17055.0,5200.0,626.0,1242.0,6.0,11175.0,218.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,北京,其他,11896.0,9096.0,2095.0,475.0,230.0,9.0,6279.0,152.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,成都,服务者原因,10497.0,8341.0,1632.0,199.0,325.0,8.0,4389.0,352.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,成都,无服务,11348.0,8437.0,2293.0,362.0,256.0,6.0,5766.0,104.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,成都,无服务,24717.0,17566.0,4475.0,1604.0,1072.0,5.0,11575.0,505.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,广州,服务者原因,15354.0,12857.0,1853.0,332.0,312.0,1.0,9962.0,107.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,广州,其他,21333.0,14110.0,4591.0,1779.0,853.0,9.0,8715.0,349.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,广州,无服务,17860.0,16803.0,725.0,108.0,224.0,1.0,12822.0,361.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,广州,无服务,20410.0,15920.0,3568.0,557.0,365.0,1.0,12300.0,211.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,杭州,服务者原因,23051.0,17070.0,4641.0,876.0,464.0,2.0,8630.0,757.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,上海,服务者原因,20906.0,13158.0,5390.0,729.0,1629.0,1.0,9730.0,116.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,深圳,其他,18726.0,11814.0,4420.0,1798.0,694.0,7.0,6105.0,351.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,武汉,其他,20359.0,14647.0,4499.0,695.0,518.0,1.0,9140.0,320.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,地推二维码扫描,微信公众号,洗衣,武汉,无服务,19866.0,13682.0,3898.0,1452.0,834.0,6.0,10851.0,169.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,按摩,广州,无服务,17654.0,15778.0,1250.0,379.0,247.0,3.0,10328.0,388.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,按摩,上海,服务者原因,21134.0,19367.0,1401.0,227.0,139.0,2.0,13987.0,324.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,保洁,杭州,服务者原因,19417.0,14997.0,2872.0,1169.0,379.0,8.0,8660.0,561.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,美甲,长沙,服务者原因,29458.0,19589.0,7600.0,714.0,1555.0,5.0,15101.0,411.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,洗衣,成都,无服务,14499.0,10849.0,2389.0,995.0,266.0,1.0,8498.0,100.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,洗衣,广州,无服务,29426.0,28639.0,609.0,105.0,73.0,6.0,15895.0,907.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,洗衣,杭州,服务者原因,10619.0,8264.0,1528.0,653.0,174.0,4.0,6307.0,128.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,Android APP,洗衣,深圳,无服务,28800.0,21133.0,5036.0,1778.0,853.0,10.0,15041.0,240.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,iOS APP,美甲,北京,其他,23239.0,14294.0,5843.0,1935.0,1167.0,2.0,8881.0,344.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,iOS APP,洗衣,武汉,其他,10303.0,6183.0,3124.0,566.0,430.0,10.0,4546.0,63.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,微信公众号,按摩,广州,服务者原因,20713.0,19342.0,1094.0,120.0,157.0,1.0,15388.0,242.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,微信公众号,按摩,上海,其他,19042.0,12781.0,4506.0,1261.0,494.0,2.0,8293.0,423.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,微信公众号,按摩,武汉,其他,13072.0,9630.0,2412.0,342.0,688.0,6.0,5631.0,378.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,广告二维码,微信公众号,洗衣,杭州,无服务,20802.0,17180.0,2496.0,625.0,501.0,1.0,13630.0,287.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,按摩,北京,无服务,14451.0,9650.0,3679.0,729.0,393.0,1.0,6591.0,152.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,按摩,成都,服务者原因,14056.0,13761.0,199.0,60.0,36.0,4.0,8658.0,405.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,按摩,广州,其他,26347.0,23678.0,2067.0,227.0,375.0,8.0,11844.0,571.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,按摩,杭州,其他,14575.0,13102.0,1169.0,139.0,165.0,2.0,8442.0,210.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,按摩,武汉,其他,29101.0,27248.0,1163.0,397.0,293.0,8.0,15287.0,867.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,按摩,武汉,无服务,12597.0,8273.0,2745.0,1183.0,396.0,10.0,5595.0,95.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,保洁,武汉,服务者原因,27640.0,16835.0,7310.0,1488.0,2007.0,8.0,11310.0,200.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,美甲,北京,其他,25294.0,23500.0,1120.0,538.0,136.0,7.0,13593.0,435.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,北京,无服务,28536.0,18990.0,6976.0,1273.0,1297.0,1.0,13078.0,343.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,长沙,其他,22015.0,14367.0,5194.0,1430.0,1024.0,3.0,8519.0,489.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,长沙,无服务,11118.0,10585.0,408.0,81.0,44.0,1.0,7244.0,203.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,长沙,无服务,18038.0,14229.0,2518.0,917.0,374.0,3.0,10074.0,292.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,杭州,服务者原因,13205.0,12942.0,210.0,29.0,24.0,6.0,7591.0,523.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,杭州,其他,16122.0,11223.0,3792.0,388.0,719.0,7.0,5693.0,203.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,杭州,无服务,17089.0,13075.0,2795.0,802.0,417.0,1.0,7202.0,416.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,杭州,无服务,27258.0,19972.0,5010.0,1171.0,1105.0,6.0,15362.0,269.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,深圳,其他,14289.0,12164.0,1463.0,519.0,143.0,5.0,6214.0,247.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,武汉,无服务,25020.0,21523.0,2208.0,1001.0,288.0,3.0,10814.0,463.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,Android APP,洗衣,武汉,无服务,29665.0,24186.0,3400.0,827.0,1252.0,10.0,16256.0,316.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,北京,其他,13205.0,9693.0,2345.0,580.0,587.0,5.0,5981.0,155.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,北京,无服务,18781.0,11853.0,4377.0,1893.0,658.0,5.0,6132.0,415.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,长沙,其他,19480.0,13923.0,3452.0,1384.0,721.0,8.0,8315.0,342.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,成都,其他,16155.0,15304.0,593.0,88.0,170.0,2.0,10445.0,332.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,成都,无服务,13244.0,9557.0,2291.0,778.0,618.0,1.0,6898.0,106.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,广州,其他,29627.0,26420.0,2160.0,575.0,472.0,8.0,21132.0,492.0,其他分组,未分组,不合格,未分组项,421.0,0.0
2014年10月7日,微信朋友圈H5页面,iOS APP,按摩,杭州,服务者原因,16272.0,11434.0,2932.0,823.0,1083.0,1.0,6892.0,148.0,其他分组,未分组,不合格,未分组项,421.0,0.0
